Date,Open,High,Low,Close,Adj Close,Volume,Return,Change,Volatility,MA7,MA21,Momentum,RSI,MACD,Signal,Upper_band,Lower_band
2013-12-06,45.75,45.799999,44.540001,44.950001,44.950001,6230000,-0.017,-0.6699979999999996,1.854988364686012,42.69714271428571,42.27333352380953,38.369999,52.49367861696357,-0.10238012816176933,-0.6355340646501252,45.792068027577415,38.75459902004164
2013-12-09,45.59,49.84,45.02,49.139999,49.139999,17366600,0.078,4.189998000000003,2.5372157886821887,43.87428514285715,42.475238142857144,40.689999,61.946531734220166,0.41418417803974705,-0.42559041611215076,46.976417877972786,37.9740584077415
2013-12-10,48.900002,52.580002,48.700001,51.990002,51.990002,25792000,0.063,2.850002999999994,3.422493899339655,45.36285685714285,42.9676190952381,42.619999,66.78747104564992,1.0415304216102825,-0.1321662485676641,49.06780913419875,36.86742905627745
2013-12-11,52.400002,53.869999,51.0,52.34,52.34,26631500,-0.001,0.34999800000000647,4.01984606917349,47.01428557142857,43.41714280952381,41.950001,67.3370072331061,1.5490917871244037,0.20408535857074944,50.76091624483268,36.07336937421494
2013-12-12,52.200001,55.869999,50.689999,55.330002,55.330002,23446900,0.06,2.990001999999997,4.830078080303969,49.008571714285715,44.05666661904762,46.139999,71.65223543198739,2.1676190360357594,0.5967920940637514,53.00854613611024,35.104787101984996
2013-12-13,56.200001,59.41,55.450001,59.0,59.0,38979600,0.05,3.6699979999999996,5.882786714040598,51.195714714285714,44.8376190952381,48.990002,75.866709328604,2.9202813189601926,1.0614899390430397,55.87441610648339,33.800822083992806
2013-12-16,57.860001,60.240002,55.759998,56.610001,56.610001,39310800,-0.022,-2.389999000000003,6.306293209018422,52.765715,45.40523823809524,49.34,68.70331559732355,3.2860392406934693,1.5063997993731257,57.57779428880305,33.232682187387425
2013-12-17,56.970001,57.380001,54.619999,56.450001,56.450001,22115200,-0.009,-0.1599999999999966,6.589481642535033,54.408572142857146,45.99904780952381,52.330002,68.23879404866739,3.52239044158771,1.9095979278160429,59.06355146270575,32.934544156341865
2013-12-18,57.0,57.0,54.23,55.509998,55.509998,16659800,-0.026,-0.9400029999999973,6.7112562140489995,55.318572,46.68333347619048,56.0,65.4394161773756,3.592438687968233,2.246166079846481,60.17719068876459,33.18947626361636
2013-12-19,55.080002,57.75,55.0,57.490002,57.490002,13152500,0.044,1.9800039999999939,6.937401454781637,56.10428628571429,47.432857380952385,53.610001,68.38173499037914,3.764329357491796,2.549798735375544,61.511704705949455,33.354010055955314
2013-12-20,58.509998,60.25,58.009998,60.009998,60.009998,26207400,0.026,2.519996000000006,7.308964954079953,57.20000028571428,48.335714476190475,53.450001,71.68568307361868,4.057128516149959,2.851264691530427,63.10998349648405,33.5614454558969
2013-12-23,59.849998,64.989998,59.700001,64.540001,64.540001,22163800,0.078,4.530003000000001,8.02341729129191,58.51571442857143,49.40619066666667,52.509998,76.44971504320176,4.6016622442593444,3.2013442020762106,65.4718381342828,33.34054319905053
2013-12-24,66.339996,70.870003,65.559998,69.959999,69.959999,35802700,0.055,5.4199979999999925,9.148081307766828,60.08142857142857,50.785238238095246,54.490002,80.64567970774071,5.408215150963166,3.6427183918536015,68.68709804068631,32.883378435504184
2013-12-26,72.879997,74.730003,69.129997,73.309998,73.309998,82761100,0.006,3.349998999999997,10.336104006856408,62.46714242857143,52.41619047619048,57.009998,82.69764963774801,6.245734127429543,4.163321538968789,71.99376145288792,32.83861949949303
2013-12-27,70.099998,71.25,63.689999,63.75,63.75,60418700,-0.091,-9.559997999999993,10.395937555718968,63.509999428571426,53.53857142857142,61.540001000000004,62.37425510991389,6.068112583322808,4.544279747839593,72.8708386967575,34.20630416038534
2013-12-30,60.27,63.709999,58.57,60.509998,60.509998,55538300,0.004,-3.240001999999997,10.254555690089198,64.22428514285714,54.472380761904766,66.959999,57.24002796073907,5.601336426734086,4.755691083618492,73.12305443655504,35.82170708725449
